# Time,iL-0,iL-1,iL-2,iL-3,iL-4,iL-5,iL-6,iL-7,iL-8,iL-9,iL-10,iL-11,iL-12,iL-13,iL-14,iL-15,iL-16,iL-17,iL-18,iL-19,iL-20,iL-21,iL-22,iL-23,iL-24,iL-25,iL-26,iL-27,iL-28,iL-29,iL-30,iL-31,iL-32,iL-33,iL-34,iL-35,iL-36,iL-37,iL-38,iL-39,iL-40,iL-41,iL-42,iL-43,iL-44,iL-45,iL-46,iL-47
1.599999999999999928e-06,5.916235011990407244e+00,5.896235011990407671e+00,5.936235011990407706e+00,5.926235011990407919e+00,-1.007913669064749024e-01,-6.079136690647490848e-02,-8.079136690647489849e-02,-9.079136690647490737e-02,1.745550759392485940e+00,1.741550759392485936e+00,1.757550759392485951e+00,1.735550759392485931e+00,2.379245403677058057e+00,2.375245403677058054e+00,2.359245403677058039e+00,2.363245403677058043e+00,5.202781774580335750e+00,5.222781774580335323e+00,5.162781774580335714e+00,5.222781774580335323e+00,-1.474196642685851266e+00,-1.634196642685851186e+00,-1.574196642685851355e+00,-1.514196642685851302e+00,-3.215027977617904154e-02,-4.215027977617902266e-02,-3.215027977617904154e-02,-2.215027977617903265e-02,-1.229752198241406580e+00,-1.229752198241406580e+00,-1.249752198241406598e+00,-1.269752198241406616e+00,1.745742605915267864e+00,1.731742605915267852e+00,1.751742605915267870e+00,1.753742605915267871e+00,5.464404476418865286e+00,5.454404476418864611e+00,5.434404476418865038e+00,5.484404476418864860e+00,7.204796163069543402e-01,7.304796163069543491e-01,7.404796163069543580e-01,7.104796163069543313e-01,-3.528089528377298389e+00,-3.508089528377298372e+00,-3.448089528377298318e+00,-3.508089528377298372e+00
1.680000000000000009e-06,5.876235011990407209e+00,5.856235011990407635e+00,5.836235011990407173e+00,5.846235011990407848e+00,1.392086330935251026e-01,1.392086330935251026e-01,1.292086330935250937e-01,1.092086330935250760e-01,1.739550759392485935e+00,1.737550759392485933e+00,1.747550759392485942e+00,1.737550759392485933e+00,2.347245403677058029e+00,2.351245403677058032e+00,2.359245403677058039e+00,2.351245403677058032e+00,5.142781774580335252e+00,5.172781774580335501e+00,5.122781774580335679e+00,5.162781774580335714e+00,-1.294196642685851328e+00,-1.354196642685851160e+00,-1.234196642685851275e+00,-1.294196642685851328e+00,1.778497202238209784e-01,1.778497202238209784e-01,1.878497202238209873e-01,1.678497202238209696e-01,-7.097521982414067843e-01,-7.697521982414067265e-01,-8.297521982414067798e-01,-7.897521982414067443e-01,1.737742605915267857e+00,1.739742605915267859e+00,1.751742605915267870e+00,1.747742605915267866e+00,5.744404476418864647e+00,5.724404476418865073e+00,5.704404476418864611e+00,5.734404476418864860e+00,9.704796163069543402e-01,9.504796163069543224e-01,9.404796163069543136e-01,9.704796163069543402e-01,-3.048089528377298407e+00,-3.068089528377298425e+00,-3.048089528377298407e+00,-3.028089528377298389e+00
1.760000000000000090e-06,5.786235011990407351e+00,5.756235011990407102e+00,5.856235011990407635e+00,5.766235011990407777e+00,2.992086330935250782e-01,3.292086330935251048e-01,3.392086330935251137e-01,3.092086330935250871e-01,1.743550759392485938e+00,1.739550759392485935e+00,1.741550759392485936e+00,1.733550759392485929e+00,2.347245403677058029e+00,2.339245403677058022e+00,2.347245403677058029e+00,2.343245403677058025e+00,5.152781774580335927e+00,5.112781774580335892e+00,5.122781774580335679e+00,5.122781774580335679e+00,-1.094196642685851373e+00,-1.074196642685851355e+00,-1.094196642685851373e+00,-1.094196642685851373e+00,3.878497202238209152e-01,3.478497202238209907e-01,4.178497202238209418e-01,4.078497202238209329e-01,-3.697521982414067598e-01,-3.097521982414067621e-01,-2.697521982414067265e-01,-3.097521982414067621e-01,1.739742605915267859e+00,1.729742605915267850e+00,1.735742605915267855e+00,1.751742605915267870e+00,5.924404476418865251e+00,5.934404476418865038e+00,5.954404476418864611e+00,5.934404476418865038e+00,1.220479616306954451e+00,1.220479616306954451e+00,1.260479616306954487e+00,1.260479616306954487e+00,-2.488089528377298354e+00,-2.548089528377298407e+00,-2.608089528377298461e+00,-2.628089528377298478e+00
1.839999999999999959e-06,5.776235011990407564e+00,5.696235011990407493e+00,5.706235011990407280e+00,5.666235011990407244e+00,5.392086330935250693e-01,5.492086330935250782e-01,5.292086330935250604e-01,5.292086330935250604e-01,1.735550759392485931e+00,1.729550759392485926e+00,1.745550759392485940e+00,1.727550759392485924e+00,2.339245403677058022e+00,2.335245403677058018e+00,2.343245403677058025e+00,2.331245403677058015e+00,5.072781774580335856e+00,5.112781774580335892e+00,5.112781774580335892e+00,5.112781774580335892e+00,-8.941966426858514172e-01,-8.941966426858514172e-01,-9.141966426858513239e-01,-8.741966426858513994e-01,6.078497202238208885e-01,5.878497202238209818e-01,6.078497202238208885e-01,5.878497202238209818e-01,1.702478017585932479e-01,1.902478017585932379e-01,1.302478017585932402e-01,1.502478017585932579e-01,1.737742605915267857e+00,1.729742605915267850e+00,1.741742605915267861e+00,1.749742605915267868e+00,6.214404476418865286e+00,6.184404476418865038e+00,6.204404476418864611e+00,6.174404476418865251e+00,1.480479616306954460e+00,1.480479616306954460e+00,1.470479616306954451e+00,1.470479616306954451e+00,-2.088089528377298443e+00,-2.108089528377298461e+00,-2.128089528377298478e+00,-2.128089528377298478e+00
1.920000000000000252e-06,5.666235011990407244e+00,5.656235011990407457e+00,5.666235011990407244e+00,5.626235011990407209e+00,7.592086330935250427e-01,7.392086330935251359e-01,7.392086330935251359e-01,7.292086330935251270e-01,1.731550759392485928e+00,1.727550759392485924e+00,1.743550759392485938e+00,1.725550759392485922e+00,2.355245403677058036e+00,2.343245403677058025e+00,2.351245403677058032e+00,2.331245403677058015e+00,5.072781774580335856e+00,5.092781774580335430e+00,5.062781774580336069e+00,5.102781774580336105e+00,-6.941966426858513506e-01,-7.341966426858513861e-01,-7.141966426858513683e-01,-7.141966426858513683e-01,7.878497202238209374e-01,7.878497202238209374e-01,7.778497202238209285e-01,7.978497202238209463e-01,5.502478017585932246e-01,5.702478017585932424e-01,5.902478017585932601e-01,6.302478017585932957e-01,1.735742605915267855e+00,1.721742605915267843e+00,1.735742605915267855e+00,1.743742605915267863e+00,6.434404476418865038e+00,6.454404476418864611e+00,6.444404476418864824e+00,6.444404476418864824e+00,1.730479616306954460e+00,1.740479616306954469e+00,1.770479616306954496e+00,1.730479616306954460e+00,-1.668089528377298292e+00,-1.688089528377298310e+00,-1.708089528377298327e+00,-1.688089528377298310e+00
1.999999999999999909e-06,5.606235011990407635e+00,5.596235011990407848e+00,5.596235011990407848e+00,5.566235011990407600e+00,9.392086330935252025e-01,9.092086330935251759e-01,9.392086330935252025e-01,9.492086330935249894e-01,1.739550759392485935e+00,1.725550759392485922e+00,1.735550759392485931e+00,1.725550759392485922e+00,2.323245403677058007e+00,2.331245403677058015e+00,2.355245403677058036e+00,2.315245403677058000e+00,5.082781774580335643e+00,5.072781774580335856e+00,5.052781774580335394e+00,5.112781774580335892e+00,-4.341966426858513417e-01,-5.541966426858513373e-01,-5.341966426858514305e-01,-5.341966426858514305e-01,9.678497202238208752e-01,9.778497202238208841e-01,1.017849720223821031e+00,9.978497202238209018e-01,1.010247801758593411e+00,9.702478017585932646e-01,1.030247801758593429e+00,9.702478017585932646e-01,1.731742605915267852e+00,1.729742605915267850e+00,1.729742605915267850e+00,1.749742605915267868e+00,6.744404476418864647e+00,6.694404476418864824e+00,6.704404476418864611e+00,6.714404476418865286e+00,1.960479616306954442e+00,2.000479616306954256e+00,1.970479616306954451e+00,1.960479616306954442e+00,-1.148089528377298274e+00,-1.108089528377298238e+00,-1.228089528377298345e+00,-1.208089528377298327e+00
2.079999999999999991e-06,5.536235011990407351e+00,5.476235011990407742e+00,5.516235011990407777e+00,5.506235011990407102e+00,1.139208633093525158e+00,1.189208633093525203e+00,1.169208633093525185e+00,1.149208633093525167e+00,1.735550759392485931e+00,1.725550759392485922e+00,1.735550759392485931e+00,1.727550759392485924e+00,2.315245403677058000e+00,2.335245403677058018e+00,2.331245403677058015e+00,2.327245403677058011e+00,5.052781774580335394e+00,5.092781774580335430e+00,5.062781774580336069e+00,5.082781774580335643e+00,-2.941966426858513284e-01,-3.141966426858513461e-01,-3.141966426858513461e-01,-2.741966426858513106e-01,1.177849720223820951e+00,1.187849720223820960e+00,1.197849720223820968e+00,1.207849720223820977e+00,1.610247801758593278e+00,1.550247801758593447e+00,1.550247801758593447e+00,1.490247801758593393e+00,1.735742605915267855e+00,1.727742605915267848e+00,1.733742605915267854e+00,1.741742605915267861e+00,6.974404476418865073e+00,7.014404476418865109e+00,6.944404476418864824e+00,6.964404476418865286e+00,2.250479616306954256e+00,2.220479616306954451e+00,2.210479616306954220e+00,2.220479616306954451e+00,-7.680895283772982696e-01,-7.880895283772982873e-01,-7.880895283772982873e-01,-8.080895283772981941e-01
2.160000000000000072e-06,5.446235011990407493e+00,5.456235011990407280e+00,5.476235011990407742e+00,5.476235011990407742e+00,1.339208633093525114e+00,1.309208633093525087e+00,1.349208633093525123e+00,1.319208633093525096e+00,1.731550759392485928e+00,1.727550759392485924e+00,1.737550759392485933e+00,1.715550759392485913e+00,2.335245403677058018e+00,2.327245403677058011e+00,2.335245403677058018e+00,2.327245403677058011e+00,5.092781774580335430e+00,5.062781774580336069e+00,5.052781774580335394e+00,5.042781774580335608e+00,-7.419664268585134115e-02,-1.541966426858513428e-01,-5.419664268585133726e-02,-1.341966426858513528e-01,1.387849720223821137e+00,1.397849720223821146e+00,1.377849720223821128e+00,1.397849720223821146e+00,2.030247801758593429e+00,1.990247801758593393e+00,1.910247801758593322e+00,1.930247801758593340e+00,1.729742605915267850e+00,1.719742605915267841e+00,1.727742605915267848e+00,1.739742605915267859e+00,7.064404476418864931e+00,7.094404476418865180e+00,7.044404476418864469e+00,7.104404476418864967e+00,2.490479616306954025e+00,2.480479616306954238e+00,2.530479616306954060e+00,2.500479616306954256e+00,-3.280895283772982673e-01,-3.480895283772982851e-01,-3.280895283772982673e-01,-3.680895283772983029e-01
2.240000000000000153e-06,5.416235011990407244e+00,5.426235011990407919e+00,5.426235011990407919e+00,5.356235011990407635e+00,1.489208633093525025e+00,1.539208633093525069e+00,1.569208633093525096e+00,1.559208633093525087e+00,1.729550759392485926e+00,1.721550759392485919e+00,1.729550759392485926e+00,1.715550759392485913e+00,2.323245403677058007e+00,2.299245403677057986e+00,2.323245403677058007e+00,2.323245403677058007e+00,5.042781774580335608e+00,5.042781774580335608e+00,5.002781774580335572e+00,5.102781774580336105e+00,8.580335731414866218e-02,1.058033573141486661e-01,4.580335731414866135e-02,1.058033573141486661e-01,1.607849720223821111e+00,1.627849720223821128e+00,1.607849720223821111e+00,1.547849720223821057e+00,2.450247801758593358e+00,2.450247801758593358e+00,2.390247801758593305e+00,2.450247801758593358e+00,1.727742605915267848e+00,1.717742605915267839e+00,1.725742605915267847e+00,1.739742605915267859e+00,6.954404476418864611e+00,6.984404476418864860e+00,6.994404476418864647e+00,6.984404476418864860e+00,2.730479616306954238e+00,2.770479616306954274e+00,2.750479616306954256e+00,2.770479616306954274e+00,1.519104716227017149e-01,2.119104716227017127e-01,1.519104716227017149e-01,1.319104716227016971e-01
2.320000000000000234e-06,5.346235011990407848e+00,5.326235011990407386e+00,5.356235011990407635e+00,5.316235011990407600e+00,1.699208633093524989e+00,1.709208633093524998e+00,1.719208633093525007e+00,1.699208633093524989e+00,1.725550759392485922e+00,1.717550759392485915e+00,1.729550759392485926e+00,1.717550759392485915e+00,2.299245403677057986e+00,2.299245403677057986e+00,2.307245403677057993e+00,2.311245403677057997e+00,5.072781774580335856e+00,5.072781774580335856e+00,5.042781774580335608e+00,5.042781774580335608e+00,3.058033573141487049e-01,3.258033573141486672e-01,2.858033573141486872e-01,2.658033573141486694e-01,1.787849720223821048e+00,1.757849720223821022e+00,1.777849720223821040e+00,1.767849720223821031e+00,2.750247801758593180e+00,2.730247801758593162e+00,2.770247801758593198e+00,2.750247801758593180e+00,1.723742605915267845e+00,1.711742605915267834e+00,1.719742605915267841e+00,1.735742605915267855e+00,6.894404476418865002e+00,6.924404476418865251e+00,6.894404476418865002e+00,6.914404476418864576e+00,2.960479616306954220e+00,2.960479616306954220e+00,3.000479616306954256e+00,3.000479616306954256e+00,5.719104716227018104e-01,6.119104716227017349e-01,6.119104716227017349e-01,5.719104716227018104e-01
2.399999999999999891e-06,5.286235011990407351e+00,5.266235011990407777e+00,5.266235011990407777e+00,5.236235011990407529e+00,1.719208633093525007e+00,1.739208633093525025e+00,1.729208633093525016e+00,1.739208633093525025e+00,1.725550759392485922e+00,1.719550759392485917e+00,1.721550759392485919e+00,1.707550759392485906e+00,2.311245403677057997e+00,2.315245403677058000e+00,2.319245403677058004e+00,2.307245403677057993e+00,5.022781774580336034e+00,5.042781774580335608e+00,4.982781774580335998e+00,5.042781774580335608e+00,6.258033573141486006e-01,6.058033573141485828e-01,5.458033573141486405e-01,5.658033573141486583e-01,1.777849720223821040e+00,1.757849720223821022e+00,1.737849720223821004e+00,1.767849720223821031e+00,2.750247801758593180e+00,2.750247801758593180e+00,2.730247801758593162e+00,2.750247801758593180e+00,1.727742605915267848e+00,1.715742605915267838e+00,1.717742605915267839e+00,1.729742605915267850e+00,6.834404476418864505e+00,6.864404476418864753e+00,6.824404476418864718e+00,6.834404476418864505e+00,3.200479616306954433e+00,3.250479616306954256e+00,3.220479616306954451e+00,3.240479616306954025e+00,1.091910471622701717e+00,1.091910471622701717e+00,1.131910471622701753e+00,1.091910471622701717e+00
2.479999999999999972e-06,5.196235011990407493e+00,5.256235011990407102e+00,5.206235011990407280e+00,5.226235011990407742e+00,1.689208633093525203e+00,1.709208633093524998e+00,1.689208633093525203e+00,1.739208633093525025e+00,1.721550759392485919e+00,1.711550759392485910e+00,1.721550759392485919e+00,1.713550759392485912e+00,2.303245403677057990e+00,2.283245403677057972e+00,2.311245403677057997e+00,2.307245403677057993e+00,5.022781774580336034e+00,5.042781774580335608e+00,5.002781774580335572e+00,5.032781774580335821e+00,1.005803357314148716e+00,1.025803357314148734e+00,9.658033573141485695e-01,9.658033573141485695e-01,1.737849720223821004e+00,1.757849720223821022e+00,1.727849720223820995e+00,1.737849720223821004e+00,2.770247801758593198e+00,2.790247801758593216e+00,2.750247801758593180e+00,2.770247801758593198e+00,1.717742605915267839e+00,1.707742605915267831e+00,1.717742605915267839e+00,1.725742605915267847e+00,6.804404476418865144e+00,6.794404476418864469e+00,6.744404476418864647e+00,6.774404476418864895e+00,3.480479616306954238e+00,3.460479616306954220e+00,3.520479616306954274e+00,3.490479616306954025e+00,1.591910471622701717e+00,1.511910471622701868e+00,1.511910471622701868e+00,1.551910471622701682e+00
2.560000000000000054e-06,5.176235011990407919e+00,5.136235011990407884e+00,5.196235011990407493e+00,5.146235011990407671e+00,1.679208633093525194e+00,1.669208633093525185e+00,1.679208633093525194e+00,1.669208633093525185e+00,1.717550759392485915e+00,1.707550759392485906e+00,1.721550759392485919e+00,1.705550759392485904e+00,2.307245403677057993e+00,2.311245403677057997e+00,2.307245403677057993e+00,2.299245403677057986e+00,5.002781774580335572e+00,5.042781774580335608e+00,4.972781774580335323e+00,5.042781774580335608e+00,1.405803357314148627e+00,1.425803357314148645e+00,1.345803357314148796e+00,1.385803357314148831e+00,1.717849720223820986e+00,1.727849720223820995e+00,1.717849720223820986e+00,1.767849720223821031e+00,2.790247801758593216e+00,2.770247801758593198e+00,2.830247801758593251e+00,2.690247801758593571e+00,1.709742605915267832e+00,1.703742605915267827e+00,1.717742605915267839e+00,1.725742605915267847e+00,6.694404476418864824e+00,6.724404476418865073e+00,6.644404476418865002e+00,6.684404476418865038e+00,3.720479616306954451e+00,3.750479616306954256e+00,3.750479616306954256e+00,3.730479616306954238e+00,2.011910471622701646e+00,1.951910471622701815e+00,1.971910471622701833e+00,1.931910471622701797e+00
2.640000000000000135e-06,5.106235011990407635e+00,5.116235011990407422e+00,5.086235011990407173e+00,5.096235011990407848e+00,1.659208633093525176e+00,1.689208633093525203e+00,1.659208633093525176e+00,1.689208633093525203e+00,1.715550759392485913e+00,1.705550759392485904e+00,1.711550759392485910e+00,1.703550759392485903e+00,2.291245403677057979e+00,2.295245403677057983e+00,2.291245403677057979e+00,2.299245403677057986e+00,5.002781774580335572e+00,4.992781774580335785e+00,4.972781774580335323e+00,4.972781774580335323e+00,1.725803357314148689e+00,1.665803357314148636e+00,1.685803357314148654e+00,1.705803357314148672e+00,1.727849720223820995e+00,1.707849720223820977e+00,1.737849720223821004e+00,1.697849720223820968e+00,2.890247801758593305e+00,2.830247801758593251e+00,2.810247801758593234e+00,2.850247801758593269e+00,1.709742605915267832e+00,1.701742605915267825e+00,1.705742605915267829e+00,1.717742605915267839e+00,6.614404476418864753e+00,6.644404476418865002e+00,6.604404476418864967e+00,6.594404476418865180e+00,3.960479616306954220e+00,3.960479616306954220e+00,3.970479616306954451e+00,3.970479616306954451e+00,2.411910471622701557e+00,2.471910471622701611e+00,2.391910471622701539e+00,2.451910471622701593e+00
2.720000000000000216e-06,5.036235011990407351e+00,5.056235011990407813e+00,5.066235011990407600e+00,5.056235011990407813e+00,1.679208633093525194e+00,1.659208633093525176e+00,1.679208633093525194e+00,1.669208633093525185e+00,1.715550759392485913e+00,1.695550759392485896e+00,1.715550759392485913e+00,1.699550759392485899e+00,2.295245403677057983e+00,2.291245403677057979e+00,2.303245403677057990e+00,2.287245403677057976e+00,5.012781774580335359e+00,5.002781774580335572e+00,4.942781774580335963e+00,4.992781774580335785e+00,1.765803357314148725e+00,1.765803357314148725e+00,1.705803357314148672e+00,1.685803357314148654e+00,1.707849720223820977e+00,1.747849720223821013e+00,1.717849720223820986e+00,1.697849720223820968e+00,2.890247801758593305e+00,2.830247801758593251e+00,2.870247801758593287e+00,2.870247801758593287e+00,1.711742605915267834e+00,1.703742605915267827e+00,1.707742605915267831e+00,1.707742605915267831e+00,6.584404476418864505e+00,6.584404476418864505e+00,6.544404476418864469e+00,6.544404476418864469e+00,4.230479616306954682e+00,4.180479616306954860e+00,4.240479616306954469e+00,4.220479616306954895e+00,2.891910471622701539e+00,2.931910471622701575e+00,2.891910471622701539e+00,2.851910471622701504e+00
2.799999999999999873e-06,4.996235011990407315e+00,4.986235011990407529e+00,4.996235011990407315e+00,4.986235011990407529e+00,1.659208633093525176e+00,1.699208633093524989e+00,1.699208633093524989e+00,1.669208633093525185e+00,1.709550759392485908e+00,1.699550759392485899e+00,1.713550759392485912e+00,1.699550759392485899e+00,2.283245403677057972e+00,2.283245403677057972e+00,2.287245403677057976e+00,2.291245403677057979e+00,4.992781774580335785e+00,5.002781774580335572e+00,4.972781774580335323e+00,4.982781774580335998e+00,1.745803357314148707e+00,1.705803357314148672e+00,1.745803357314148707e+00,1.705803357314148672e+00,1.727849720223820995e+00,1.697849720223820968e+00,1.717849720223820986e+00,1.737849720223821004e+00,2.890247801758593305e+00,2.910247801758593322e+00,2.850247801758593269e+00,2.890247801758593305e+00,1.711742605915267834e+00,1.695742605915267820e+00,1.707742605915267831e+00,1.711742605915267834e+00,6.514404476418865109e+00,6.494404476418864647e+00,6.484404476418864860e+00,6.524404476418864895e+00,4.120479616306954362e+00,4.150479616306954611e+00,4.170479616306955073e+00,4.160479616306954398e+00,3.391910471622701539e+00,3.351910471622701504e+00,3.351910471622701504e+00,3.311910471622701468e+00
2.879999999999999954e-06,4.946235011990407493e+00,4.966235011990407955e+00,4.916235011990407244e+00,4.896235011990407671e+00,1.659208633093525176e+00,1.679208633093525194e+00,1.649208633093525167e+00,1.659208633093525176e+00,1.705550759392485904e+00,1.697550759392485897e+00,1.705550759392485904e+00,1.691550759392485892e+00,2.287245403677057976e+00,2.263245403677057954e+00,2.279245403677057968e+00,2.279245403677057968e+00,4.972781774580335323e+00,4.972781774580335323e+00,4.932781774580335288e+00,4.962781774580335536e+00,1.765803357314148725e+00,1.745803357314148707e+00,1.705803357314148672e+00,1.685803357314148654e+00,1.707849720223820977e+00,1.677849720223820951e+00,1.717849720223820986e+00,1.717849720223820986e+00,3.030247801758593429e+00,2.950247801758593358e+00,2.910247801758593322e+00,2.990247801758593393e+00,1.703742605915267827e+00,1.703742605915267827e+00,1.699742605915267823e+00,1.711742605915267834e+00,6.434404476418865038e+00,6.474404476418865073e+00,6.444404476418864824e+00,6.474404476418865073e+00,4.050479616306954966e+00,4.050479616306954966e+00,4.070479616306954540e+00,4.110479616306954576e+00,3.811910471622701468e+00,3.811910471622701468e+00,3.811910471622701468e+00,3.791910471622701451e+00
